"dist_exit","dist_monst","drop_bomb","dist_bomb","manhat_exit","diff_l_r_walls","diff_b_u_walls","cos_sim"
30.56747551473288,7.407188465157266,1.0,50.306831866598515,30.041862539639563,1.337504233755144,1.8667052529226038,12.313751413314456

30.77709582812912,8.6649103455347,1.0,50.306831866598515,30.06515368557248,1.363706772929674,1.8857616450495347,12.104131099918217

30.940699597347745,9.319325422409202,1.0,50.47043563581714,30.080026755501446,1.3909740677994449,2.04936541426816,11.940527330699592

30.95710754116453,9.417773085309898,1.0,50.47043563581714,30.082761412804242,1.396443382405039,2.0603040434793485,11.940527330699592

31.03485035545218,10.350686856761705,1.0,50.47043563581714,30.103963998519056,1.4353147895488643,2.2935324863423,11.70729888783664

31.05824291726145,10.631397598472965,1.0,50.47043563581714,30.109162345587784,1.4411629300011821,2.3002160754306633,11.674216809667316

31.10067099856233,11.225390736685263,1.0,50.47043563581714,30.119769365913005,1.5260190926029389,2.3096445379419697,11.614214441666146

31.153527308634967,12.071091697847482,1.0,50.47043563581714,30.1348711687909,1.5392331701210986,2.319254776136995,11.508501821520868

31.174120386525825,12.441767099882917,1.0,50.47043563581714,30.141735528087853,1.544381439593813,2.322422941966358,11.479378811476613

30.863143115414672,9.331994388771392,1.0,50.47043563581714,30.079540073865623,1.5055092807049189,2.301691123892281,11.790356082587765

31.2099830908637,9.331994388771392,1.0,50.47043563581714,30.14890806895543,1.5488642776360475,2.3248137889222162,11.443516107138736

31.446218470624874,9.331994388771392,1.0,50.706671015578316,30.18265598034988,1.5882368409295764,2.561049168683389,11.207280727377563

31.410034644750247,8.825420826526637,1.0,50.706671015578316,30.173610023881224,1.5701449279922637,2.4886815169341383,11.156109070087123

31.45772783731128,9.826977870308292,1.0,50.706671015578316,30.19404996355024,1.5939915242727793,2.631761094617232,11.0549365304581

31.5145118373836,10.621953871320796,1.0,50.706671015578316,30.216763563579168,1.6081875242908599,2.642085458266745,10.974631827430027

31.537444607892557,11.034743740481984,1.0,50.706671015578316,30.228229948833643,1.6540530653087697,2.645613576806584,10.942199992353473

31.57786325845964,11.843116751823642,1.0,50.706671015578316,30.255175715878366,1.6641577279505404,2.651002730215528,10.861362691219307

31.67568209515441,13.995131159108563,1.0,50.706671015578316,30.352994552573136,1.6886124371242326,2.662510828650207,10.723025965710006

31.72712086429623,13.995131159108563,1.0,50.70667101557832,30.35695138096866,1.7014721294096868,2.696803341411418,10.620148427426372

31.77870443988183,13.995131159108563,1.0,50.70667101557832,30.36107806701551,1.7186666546048879,2.73119239180182,10.516981276255166

31.83122304323755,13.995131159108563,1.0,50.70667101557832,30.365454617295153,1.744925956282747,2.766204794038966,10.411944069543729

31.88150709659136,13.995131159108563,1.0,50.70667101557832,30.369827143673746,1.7952100096365566,2.799727496274839,10.31137596283611

31.929897171223875,13.995131159108563,1.0,50.70667101557832,30.374226241367612,1.84360008426907,2.831987546029848,10.214595813571083

31.986172399282538,13.995131159108563,1.0,50.70667101557832,30.382265559661707,1.8858065053130668,2.8882627740885103,10.045770129395097

32.0312488717576,13.995131159108563,1.0,50.70667101557832,30.389382897420926,1.9083447415505963,3.023492191513687,9.910540711969919

31.986270284291834,13.995131159108563,1.0,50.70667101557832,30.386737098158235,1.9027224181173759,3.008499329025099,9.955519299435682

32.209818214433426,13.995131159108563,1.0,50.930218945719915,30.399156427610546,1.9306659093850749,3.2320472591666913,9.73197136929409

31.96382817183008,13.995131159108563,1.0,50.43823886051322,30.386856925480377,1.8896675689511837,3.150050578298909,9.977961411897436

32.01130003764511,13.995131159108563,1.0,50.43823886051322,30.39160411206188,1.9134035018586981,3.244994309928966,9.883017680267379

32.055428779366466,13.995131159108563,1.0,50.43823886051322,30.398571808123148,1.9354678727193761,3.3773805350930344,9.75063145510331

32.12133419918081,13.995131159108563,1.0,50.43823886051322,30.406325386924834,1.9519442276729615,3.4213174816359286,9.618820615474627

32.15141281805763,13.995131159108563,1.0,50.43823886051322,30.410085214284436,2.0121014654265985,3.4814747193895657,9.55866337772099

32.199481710593204,13.995131159108563,1.0,50.43823886051322,30.416494399955845,2.024118688560492,3.5135206477466143,9.462525592649843

32.248980536991915,13.995131159108563,1.0,50.43823886051322,30.423565660869947,2.03649339516017,3.533320178306099,9.36352793985242

32.209421459622035,13.995131159108563,1.0,50.43823886051322,30.42052265491842,2.031548510488935,3.527668881538973,9.4030870172223

32.444989981864914,13.995131159108563,1.0,50.6738073827561,30.436227223067945,2.0708099308627483,3.7632374037818517,9.16751849497942

32.582010296954394,13.995131159108563,1.0,50.94784801293506,30.44479099276104,2.1050650096351187,3.9002577188713325,9.030498179889939

32.626512802802594,13.995131159108563,1.0,50.94784801293506,30.450026581684355,2.149567515483318,3.989262730567731,8.94149316819354

32.67275526184206,13.995131159108563,1.0,50.94784801293506,30.455806889064288,2.1726887450030534,4.081747648646672,8.849008250114599

32.580115101759176,13.25400987844546,1.0,50.94784801293506,30.443454867719904,2.141808691642091,3.8964673284808966,8.663727929948823

32.49086227766296,12.539987285675757,1.0,50.94784801293506,30.431554491173742,2.1120577502766866,3.7179616802884707,8.485222281756398

32.406776558078654,11.867301529001283,1.0,50.94784801293506,30.420343061895835,2.084029177081917,3.5497902411198523,8.31705084258778

32.38781118807315,11.639717088935235,1.0,50.94784801293506,30.416279054037513,2.0745464920791648,3.530824871114348,8.260154732571268

32.31530523552748,11.059669468569881,1.0,50.94784801293506,30.405921060816702,2.0564200039427476,3.3858129660230096,8.115142827479929

32.26120550938277,10.626871659412156,1.0,50.94784801293506,30.397598026025207,2.042895072406569,3.3497464819265326,8.006943375190497

32.22893315209512,10.497782230261539,1.0,50.94784801293506,30.3922192998106,1.9783503578312598,3.3368375390114706,7.961303369824546

32.27822610480864,10.49778223026154,1.0,50.94784801293506,30.396011065403947,1.99067359600964,3.3696995074871507,7.862717464397506

32.32770150682491,10.49778223026154,1.0,50.94784801293506,30.399969097565247,2.0071653966817298,3.4026831088313303,7.7637666603649675

32.378281596342156,10.49778223026154,1.0,50.94784801293506,30.404184105025017,2.032455441440353,3.4364031685094947,7.662606481330474

32.42626835800786,10.49778223026154,1.0,50.94784801293506,30.408356866908992,2.080442203106058,3.468394342953298,7.566632957999064

32.472078676528184,10.49778223026154,1.0,50.94784801293506,30.41252144131993,2.126252521626383,3.4989345553001816,7.475012320958414

32.528297757939434,10.49778223026154,1.0,50.94784801293506,30.420552738664394,2.1684168326848186,3.555153636711429,7.306355076724672

32.57069756865007,10.49778223026154,1.0,50.94784801293506,30.427247445618704,2.189616738040137,3.682353068843339,7.179155644592762

32.52219435894305,10.49778223026154,1.0,50.94784801293506,30.424394315635936,2.183553836826759,3.6661853322743307,7.227658854299786

32.75684477523853,10.49778223026154,1.0,51.18249842923054,30.436744337546227,2.222662239542672,3.90083574856981,6.993008438004307

32.891955996198206,10.49778223026154,1.0,51.45272087114991,30.44349989859421,2.2564400447825927,4.035946969529492,6.857897217044625

32.93457146799575,10.49778223026154,1.0,51.45272087114991,30.447558514955883,2.299055516580142,4.1211779131245905,6.772666273449527

32.97908182053027,10.49778223026154,1.0,51.45272087114991,30.452009550209336,2.321310692847398,4.2101986181936155,6.683645568380502

33.013163235290236,10.49778223026154,1.0,51.45272087114991,30.45559706755249,2.3326711644340534,4.2783614477135465,6.615482738860571

33.07660979765411,10.49778223026154,1.0,51.45272087114991,30.466171494613135,2.3643944456159907,4.341808010077421,6.425143051768948

33.09969375149996,10.49778223026154,1.0,51.45272087114991,30.469056988843867,2.4105623533077063,4.387975917769136,6.378975144077232

33.1451671270394,10.49778223026154,1.0,51.45272087114991,30.47512010558246,2.4219306971925656,4.418291501462095,6.288028392998356

33.19246959985139,10.49778223026154,1.0,51.45272087114991,30.481877601698457,2.433756315395563,4.437212490586891,6.193423447374378

33.150642548743285,10.49778223026154,1.0,51.45272087114991,30.4786601362286,2.4285279340070494,4.431237197571447,6.235250498482486

33.38239534809649,10.49778223026154,1.0,51.68447367050311,30.494110322852148,2.467153400565916,4.6629899969246456,6.003497699129287

33.51404154819948,10.49778223026154,1.0,51.94776607070909,30.502338210358584,2.5000649505916637,4.794636197027636,5.871851499026297

33.555294037006256,10.49778223026154,1.0,51.94776607070909,30.507191444335852,2.5413174393984406,4.8771411746411895,5.789346521412743

33.59865850196102,10.49778223026154,1.0,51.94776607070909,30.5126120024552,2.562999671875824,4.963870104550723,5.70261759150321

33.510886879202765,9.444522757162478,1.0,51.94776607070909,30.500909119420765,2.533742464289739,4.788326859034212,5.5270743459866996

33.49081475886129,9.083224591015949,1.0,51.94776607070909,30.496607950776163,2.523706404119002,4.768254738692739,5.466857984962278

33.48991819394887,9.077845201541416,1.0,51.94776607070909,30.49645852329076,2.5219132742941577,4.76789611272777,5.465590050703583

33.513732123343715,9.173100919120794,1.0,51.94776607070909,30.500788328635277,2.5278667566428688,4.774700092554868,5.465590050703583

33.602918975057804,9.351474622548972,1.0,51.94776607070909,30.518625698978095,2.550163469571391,4.794519392935777,5.33946079542416

33.65118491162733,9.351474622548972,1.0,51.94776607070909,30.522338463329593,2.562229953713773,4.826696683982129,5.242928922285103

33.699705346065905,9.351474622548972,1.0,51.94776607070909,30.52622009808468,2.5784034318599645,4.859043640274511,5.1458880534079565

33.749664192154924,9.351474622548972,1.0,51.94776607070909,30.530383335258765,2.603382854904475,4.892349537667192,5.045970361229914

33.79631612313045,9.351474622548972,1.0,51.94776607070909,30.53444002490881,2.6500347858800004,4.923450824984209,4.952666499278863

33.840223499714675,9.351474622548972,1.0,51.94776607070909,30.538431604598287,2.693942162464222,4.95272240937369,4.86485174611042

33.89886906479754,9.351474622548972,1.0,51.94776607070909,30.54680954246727,2.7379263362763715,5.011367974456556,4.688915050861823

33.93796737725869,9.351474622548972,1.0,51.94776607070909,30.55298296022429,2.7574754925069476,5.128662911840012,4.571620113478367

33.88829030357097,9.351474622548972,1.0,51.94776607070909,30.55006077941913,2.7512658582959824,5.112103887277438,4.621297187166089

34.11827683956147,9.351474622548972,1.0,52.17775260669959,30.562165333944947,2.7895969476277322,5.342090423267938,4.391310651175589

34.24739577917045,9.351474622548972,1.0,52.435990485917564,30.568621280925395,2.821876682529979,5.471209362876925,4.262191711566602

34.287160521258166,9.351474622548972,1.0,52.435990485917564,30.572408399219462,2.861641424617689,5.5507388470523455,4.182662227391181

34.32934708899466,9.351474622548972,1.0,52.435990485917564,30.57662705599311,2.882734708485936,5.6351119825253315,4.098289091918195

34.3575451908743,9.351474622548972,1.0,52.435990485917564,30.579595277243598,2.8921340757791483,5.691508186284606,4.0418928881589204

34.42474430785609,9.351474622548972,1.0,52.435990485917564,30.590795130073897,2.9257336342700433,5.758707303266396,3.840295537213551

34.439538580278764,9.351474622548972,1.0,52.435990485917564,30.59264441412673,2.955322179115398,5.788295848111751,3.8107069923681967

34.483165864209646,9.351474622548972,1.0,52.435990485917564,30.598461385317517,2.966229000098119,5.817380704065674,3.7234524245064278

34.52923701291872,9.351474622548972,1.0,52.435990485917564,30.60504297799024,2.9777467872753887,5.835809163549305,3.631310127088272

34.48881925662338,9.351474622548972,1.0,52.435990485917564,30.601933919813675,2.972694567738471,5.830035198364256,3.6717278833836127

34.716031522264956,9.351474622548972,1.0,52.66320275155914,30.61708140418978,3.0105632786787333,6.0572474640058305,3.4445156177420384

34.84181501388239,9.351474622548972,1.0,52.91476973479401,30.62494287241587,3.0420091515830916,6.183030955623263,3.3187321261246057

34.8802993234255,9.351474622548972,1.0,52.91476973479401,30.629470438244468,3.0804934611262,6.25999957470948,3.241763507038389

34.92140073109555,9.351474622548972,1.0,52.91476973479401,30.634608114203225,3.1010441649612286,6.342202390049595,3.159560691698274

34.854895371454255,8.686421026135964,1.0,52.91476973479401,30.625740732917716,3.0788757117474614,6.209191670766993,3.0265499724156726

34.85170684843771,8.638593180887721,1.0,52.91476973479401,30.6250574779856,3.0772814502391865,6.206003147750443,3.016984403366024

34.85280376079814,8.64517465505033,1.0,52.91476973479401,30.625240296712338,3.079475274960056,6.206441912694617,3.0185356717028857

34.87041728624535,8.750855807733593,1.0,52.91476973479401,30.628442755884556,3.0838786563218585,6.211474348536677,3.0185356717028857

34.890112458034615,8.908417182047703,1.0,52.91476973479401,30.63238179024241,3.0888024492691746,6.215851053378735,2.9906824926452407

34.73633670934477,8.293314187288331,1.0,52.91476973479401,30.615295595943536,3.0695804806829443,6.201871439861477,3.1444582413350837

35.118952489651775,8.293314187288331,1.0,52.91476973479401,30.657808460422093,3.11740745322132,6.236654692616659,2.761842461028079

35.34286051844539,8.293314187288331,1.0,53.13867776358762,30.67816373576697,3.1547254580202564,6.460562721410278,2.53793443223446

35.383485052097384,8.293314187288331,1.0,53.13867776358762,30.684934491375635,3.175037724846253,6.541811788714264,2.4566853649304745

35.41569814373194,8.293314187288331,1.0,53.13867776358762,30.69371988000324,3.1911442706635307,6.6384510636179295,2.3600460900268083

35.473455314226264,8.293314187288331,1.0,53.13867776358762,30.706554806779756,3.205583563287113,6.6549531123305945,2.244531749038152

35.50656269568076,8.293314187288331,1.0,53.13867776358762,30.71483165214338,3.2717983261961145,6.662310308209372,2.17831698612915

35.554150889654515,8.293314187288331,1.0,53.13867776358762,30.728428278993025,3.2836953746895516,6.6709627071136905,2.083140598181653

35.602343682223925,8.293314187288331,1.0,53.13867776358762,30.744492543182826,3.295743572831903,6.6783769828935995,1.9867550130428402

35.54800949254465,8.293314187288331,1.0,53.13867776358762,30.733625705246972,3.2889517991219934,6.674754703581647,2.0410892027221177

35.76440297253207,8.293314187288331,1.0,53.35507124357504,30.76453905953089,3.325017379119896,6.891148183569062,1.8246957227347034

35.880039655825705,8.293314187288331,1.0,53.58634461016232,30.778993644942595,3.3539265499433055,7.0067848668627,1.7090590394410643

35.91682115556572,8.293314187288331,1.0,53.58634461016232,30.78716731155149,3.390708049683322,7.080347866342733,1.6354960399610317

35.95662430990916,8.293314187288331,1.0,53.58634461016232,30.797118100137347,3.4106096268550408,7.1599541750296085,1.5558897312741566

35.9788270064257,8.293314187288331,1.0,53.58634461016232,30.803461727713504,3.41801052569389,7.204359568062703,1.5114843382410628

36.03657977379019,8.293314187288331,1.0,53.58634461016232,30.832338111395746,3.4468869093761305,7.262112335427184,1.3382260361476193

36.07317468306455,8.293314187288331,1.0,53.58634461016232,30.850635566032928,3.5200767279248506,7.2677423214693935,1.2650362175988992

36.132680493147426,8.293314187288331,1.0,53.58634461016232,30.89030610608818,3.5349531804455694,7.275676429480444,1.146024597433147

36.28331094501753,8.293314187288331,1.0,53.58634461016232,31.040936557958286,3.5726107934130957,7.293397659112221,0.8447636936929359

36.33029554033152,8.293314187288331,1.0,53.58634461016232,31.044550757597825,3.584356942241592,7.324720722654877,0.7507945030649686

36.37766277903599,8.293314187288331,1.0,53.58634461016232,31.048340136694183,3.6001460218097465,7.3562988817911865,0.6560600256560399

36.42706465025227,8.293314187288331,1.0,53.58634461016232,31.05245695929554,3.6248469574178865,7.389233462602039,0.5572562832234804

36.471882369355036,8.293314187288331,1.0,53.58634461016232,31.056354152260997,3.6696646765206524,7.419111942003883,0.4676208450179482

36.51293751314697,8.293314187288331,1.0,53.58634461016232,31.060086438060264,3.710719820312591,7.4464820378651755,0.3855105574340716

36.57622858637239,8.293314187288331,1.0,53.58634461016232,31.06912801994961,3.7581881252316536,7.509773111090593,0.19563733775782058

36.61015252192752,8.293314187288331,1.0,53.58634461016232,31.074484430826736,3.7751500930092186,7.6115449177559835,0.09386553109242964

36.5577599716923,8.293314187288331,1.0,53.58634461016232,31.071402516107018,3.768601024229816,7.594080734344243,0.14625808132765075

36.778598265706385,8.293314187288331,1.0,53.80718290417641,31.083025584213022,3.8054074065654975,7.814919028358332,-0.07458021268643861

36.89649855323084,8.293314187288331,1.0,54.04298347922532,31.088920598589244,3.834882478446611,7.932819315882787,-0.19248050021089355

36.931781337694595,8.293314187288331,1.0,54.04298347922532,31.092280863776267,3.8701652629103664,8.003384884810298,-0.26304606913840456

36.970427655467624,8.293314187288331,1.0,54.04298347922532,31.09614549555357,3.88948842179688,8.080677520356353,-0.34033870468445876

36.9889926176394,8.293314187288331,1.0,54.04298347922532,31.09809970209797,3.895676742520804,8.117807444699896,-0.37746862902800127

37.063222087704894,8.293314187288331,1.0,54.04298347922532,31.11047128044222,3.9327914775535517,8.19203691476539,-0.6001570392244884

37.06405583686041,8.293314187288331,1.0,54.04298347922532,31.110575499086657,3.9344589758645823,8.193704413076421,-0.6018245375355187

37.104975622238705,8.293314187288331,1.0,54.04298347922532,31.11603147047043,3.9446889222091555,8.220984269995283,-0.6836641082921031

37.1493943516227,8.293314187288331,1.0,54.04298347922532,31.12237700323957,3.955793604555155,8.238751761748883,-0.7725015670601019

37.110678889038354,8.293314187288331,1.0,54.04298347922532,31.11939889073308,3.950954171732111,8.23322098137969,-0.7337861044757491

37.32891183620604,8.293314187288331,1.0,54.261216426393005,31.133947753877592,3.987326329593392,8.451453928547377,-0.9520190516434353

37.44366547395827,8.293314187288331,1.0,54.490723701897466,31.141119856237108,4.01601473903145,8.566207566299608,-1.0667726893956666

37.47780009687013,8.293314187288331,1.0,54.490723701897466,31.145135694226738,4.05014936194331,8.63447681212333,-1.1350419352193886

37.51545720575431,8.293314187288331,1.0,54.490723701897466,31.149842832837262,4.068977916385399,8.709791029891683,-1.2103561529877422

37.43483471098613,7.003354270997482,1.0,54.490723701897466,31.13909316686817,4.0421037514626725,8.548546040355326,-1.3716011425240984

37.44346099821675,7.184506302840477,1.0,54.490723701897466,31.140941656989018,4.046416895077982,8.557172327585945,-1.345722280832242

37.436127578380706,7.111172104480054,1.0,54.490723701897466,31.139719420349678,4.031750055405897,8.554238959651528,-1.356093302622949

37.43299277940639,7.067284918839658,1.0,54.490723701897466,31.1391494568998,4.0309663556623185,8.553343302801723,-1.356093302622949

37.43306867093449,7.068195617176803,1.0,54.490723701897466,31.13916463520542,4.030985328544342,8.553360167585744,-1.3562006294512507

37.26729721941108,6.2393383595597545,1.0,54.490723701897466,31.120745585036154,4.010263897103916,8.538290035629071,-1.190429177927841

37.39839477393798,6.632631023140467,1.0,54.62182125642437,31.132663544538598,4.0321134895250665,8.669387590155976,-1.3215267324547453

37.04035945294662,5.558525060166384,1.0,53.905750614441644,31.10282726778932,3.9724409360265063,8.550042483158856,-0.9634914114633841

37.086324525168294,5.926245637939803,1.0,53.905750614441644,31.110488113159597,3.9877626267670654,8.580685864639975,-0.9634914114633841

37.11242091472326,5.926245637939803,1.0,53.905750614441644,31.117605310310953,4.000810821544549,8.658975033304879,-1.0417805801282887

37.171485197368845,5.926245637939803,1.0,53.905750614441644,31.13073070645442,4.015576892205946,8.675850542632189,-1.1599091454194603

37.19967964006278,5.926245637939803,1.0,53.905750614441644,31.1377793171279,4.071965777593818,8.682115974341952,-1.2162980308073328

37.24599611832164,5.926245637939803,1.0,53.905750614441644,31.15101259663043,4.083544897158533,8.690537152207199,-1.3089309873250485

37.29298233359771,5.926245637939803,1.0,53.905750614441644,31.16667466838912,4.095291450977551,8.69776580071121,-1.402903417877188

37.24300115968132,5.926245637939803,1.0,53.905750614441644,31.156678433605844,4.089043804238002,8.694433722450118,-1.3529222439607969

37.449865101531365,5.926245637939803,1.0,54.11261455629169,31.186230425298707,4.123521127879676,8.901297664300165,-1.559786185810844

37.55541724922482,5.926245637939803,1.0,54.3237188516786,31.19942444376039,4.14990916480304,9.00684981199362,-1.6653383335042986

37.58812002184796,5.926245637939803,1.0,54.3237188516786,31.206691726565534,4.182611937426188,9.072255357239916,-1.7307438787505947

37.62458755862447,5.926245637939803,1.0,54.3237188516786,31.21580861075966,4.200845705814439,9.14519043079292,-1.8036789523035999

37.638501788069526,5.926245637939803,1.0,54.3237188516786,31.219784104886816,4.205483782296124,9.173018889683028,-1.8315074111937075

37.69653274048525,5.926245637939803,1.0,54.3237188516786,31.24879958109468,4.234499258503987,9.231049842098754,-2.0056002684408822

37.72853196880183,5.926245637939803,1.0,54.3237188516786,31.26479919525297,4.298497715137148,9.235972800301305,-2.0695987250740435

37.78703396801788,5.926245637939803,1.0,54.3237188516786,31.303800528063668,4.313123214941159,9.243773066863444,-2.186602723506136

37.93717177734002,5.926245637939803,1.0,54.3237188516786,31.453938337385807,4.350657667271694,9.261436338548402,-2.4868783421504115

37.98266858445883,5.926245637939803,1.0,54.3237188516786,31.45743809177956,4.362031869051396,9.291767543294275,-2.5778719563880323

38.02864588357315,5.926245637939803,1.0,54.3237188516786,31.461116275708708,4.377357635422835,9.322419076037153,-2.6698265546166686

38.077111670303736,5.926245637939803,1.0,54.3237188516786,31.46515509126959,4.40159052878813,9.354729600524214,-2.7667581280778495

38.12002222739907,5.926245637939803,1.0,54.3237188516786,31.468886444060487,4.444501085883463,9.38333663858777,-2.8525792422685154

38.15839720495156,5.926245637939803,1.0,54.3237188516786,31.47237507838344,4.4828760634359535,9.408919956956096,-2.929329197373497

38.22478280962718,5.926245637939803,1.0,54.3237188516786,31.48185873619424,4.532665266942667,9.475305561631714,-3.1284860114003497

38.25407067289511,5.926245637939803,1.0,54.3237188516786,31.486483135657597,4.5473091985766345,9.563169151435519,-3.2163496012041533

38.20087290340223,5.926245637939803,1.0,54.3237188516786,31.483353855099192,4.540659477390024,9.545436561604557,-3.1631518317112697

38.412533002380506,5.926245637939803,1.0,54.53537895065688,31.494493860308577,4.575936160553071,9.757096660582837,-3.374811930689549

38.52070019472948,5.926245637939803,1.0,54.75171333535482,31.499902219926025,4.602977958640314,9.86526385293181,-3.482979123038521

38.552028538832595,5.926245637939803,1.0,54.75171333535482,31.50288587174537,4.634306302743433,9.927920541138047,-3.5456358112447584

38.58743614497657,5.926245637939803,1.0,54.75171333535482,31.50642663235977,4.652010105815421,9.998735753426002,-3.6164510235327136

38.59797374529425,5.926245637939803,1.0,54.75171333535482,31.50753585344584,4.655522639254645,10.019810954061349,-3.637526224168059

38.67708791225161,5.926245637939803,1.0,54.75171333535482,31.520721547938734,4.6950797227333245,10.098925121018707,-3.874868725040137

38.66662672479463,5.926245637939803,1.0,54.75171333535482,31.519413899506613,4.674157347819367,10.078002746104751,-3.85394635012618

38.70495325534519,5.926245637939803,1.0,54.75171333535482,31.52452410358002,4.683738980457007,10.10355376647179,-3.9305994112272984

38.74760561893499,5.926245637939803,1.0,54.75171333535482,31.530617298378562,4.694402071354457,10.120614711907711,-4.0159041384068965

38.71153870449822,5.926245637939803,1.0,54.75171333535482,31.527842920344966,4.68989370704986,10.1154622955596,-3.9798372239701254

38.92074396547792,5.926245637939803,1.0,54.96091859633452,31.541789937743612,4.724761250546477,10.3246675565393,-4.189042484949824

39.02593545027887,5.926245637939803,1.0,55.17130156593643,31.548364405543673,4.7510591217467155,10.429859041340254,-4.2942339697507785

39.05623183215445,5.926245637939803,1.0,55.17130156593643,31.55192868576433,4.7813555036222954,10.490451805091414,-4.354826733501939

39.09073564725555,5.926245637939803,1.0,55.17130156593643,31.556241662651967,4.798607411172843,10.559459435293602,-4.423834363704128

39.06815954810018,5.790789043007608,1.0,55.17130156593643,31.553231516097917,4.791082044787721,10.514307236982871,-4.46898656201486

39.11244429974787,6.056497552893712,1.0,55.17130156593643,31.562721105736706,4.813224420611563,10.558591988630555,-4.336132307071807

39.12920767824044,6.123551066863978,1.0,55.17130156593643,31.565515002152136,4.846751177596697,10.565297340027582,-4.312425309856426

39.14079975491981,6.169919373581468,1.0,55.17130156593643,31.567622652457477,4.84964919676654,10.568609361935975,-4.296031637800389

39.18395275324654,6.256225370234917,1.0,55.17130156593643,31.57625325212282,4.860437446348222,10.57819891711969,-4.296031637800389

39.22908894678553,6.256225370234917,1.0,55.17130156593643,31.579725267010435,4.87172149473297,10.608289712812354,-4.3863040248783784

39.27476947568345,6.256225370234917,1.0,55.17130156593643,31.58337970932227,4.886948337698943,10.6387433987443,-4.477665082674214

39.32323581918379,6.256225370234917,1.0,55.17130156593643,31.587418571280633,4.911181509449116,10.671054294411197,-4.574597769674907

39.3655098031788,6.256225370234917,1.0,55.17130156593643,31.591094569888895,4.953455493444124,10.699236950407869,-4.659145737664923

